date,temp,precip,sw_in,rel_hum,wind_speed
2020-11-08 13:00:00,278.22,,438.67,32.32,3.33
2020-11-08 14:00:00,277.47,,271.5,33.5,2.63
2020-11-08 15:00:00,277.55,,307.83,34.73,2.72
2020-11-08 16:00:00,277.33,,203.17,36.38,2.92
2020-11-08 17:00:00,276.57,,69,37.08,1.78
2020-11-08 18:00:00,275.82,,0,34.47,1.45
2020-11-08 19:00:00,275.57,,0,33.38,1.86
2020-11-08 20:00:00,275.32,,0,32.8,1.57
2020-11-08 21:00:00,275.53,,0,31.28,1.94
2020-11-08 22:00:00,275.12,,0,32.15,1.69
2020-11-08 23:00:00,274.95,,0,34.22,2.33
2020-11-09 00:00:00,275,,0,40.13,2.35
2020-11-09 01:00:00,274.78,,0,49.12,2.45
2020-11-09 02:00:00,274.48,,0,51.52,2.42
2020-11-09 03:00:00,274.33,,0,49.85,2.51
2020-11-09 04:00:00,273.87,,0,49.88,2.04
2020-11-09 05:00:00,273.73,,0,48.97,1.51
2020-11-09 06:00:00,273.73,,0,49.03,1.27
2020-11-09 07:00:00,273.6,,0,47.83,1.07
2020-11-09 08:00:00,273.57,,8.33,47.58,0.87
2020-11-09 09:00:00,274.28,,110.83,45.27,1.1
2020-11-09 10:00:00,276.4,,278,38.63,1.45
2020-11-09 11:00:00,276.32,,399.17,39.78,1.15
2020-11-09 12:00:00,276.77,,475.33,38.53,1.74
2020-11-09 13:00:00,277.02,,501.17,39.32,2.02
2020-11-09 14:00:00,277.08,,462.67,39.98,2.32
2020-11-09 15:00:00,277.32,,364,39.45,1.75
2020-11-09 16:00:00,276.6,,222.67,44.15,0.93
2020-11-09 17:00:00,274.7,,37,51.8,0.92
2020-11-09 18:00:00,273.35,,0,54.07,1.24
2020-11-09 19:00:00,273.12,,0,53.6,2.01
2020-11-09 20:00:00,272.72,,0,54.33,1.68
2020-11-09 21:00:00,272.92,,0,53.55,1.41
2020-11-09 22:00:00,273.02,,0,49.9,1.46
2020-11-09 23:00:00,273.52,,0,47.07,1
2020-11-10 00:00:00,273.42,,0,46.18,0.53
2020-11-10 01:00:00,273.25,,0,45.37,1.01
2020-11-10 02:00:00,273.47,,0,40.35,0.94
2020-11-10 03:00:00,273.53,,0,36.43,1.27
2020-11-10 04:00:00,273.37,,0,36.03,0.85
2020-11-10 05:00:00,273.4,,0,32.97,1.26
2020-11-10 06:00:00,273.58,,0,32.35,0.64
2020-11-10 07:00:00,273.48,,0,31.5,0.86
2020-11-10 08:00:00,273.62,,13.5,29.92,0.84
2020-11-10 09:00:00,274.48,,106.5,28.63,0.84
2020-11-10 10:00:00,275.88,,269.5,27.43,1.47
2020-11-10 11:00:00,276.38,,361.17,28.5,1.01
2020-11-10 12:00:00,276.85,,467.83,32.2,1.68
2020-11-10 13:00:00,276.7,,442.67,33.45,2.17
2020-11-10 14:00:00,276.78,,410.83,35.7,2.18
2020-11-10 15:00:00,276.78,,333.83,38.58,1.7
2020-11-10 16:00:00,276.23,,161.5,40.45,1.5
2020-11-10 17:00:00,274.5,,26.67,44.7,0.43
2020-11-10 18:00:00,273.47,,0.17,47.73,0.57
2020-11-10 19:00:00,273.37,,0,46.73,0.52
2020-11-10 20:00:00,273.37,,0,44.45,1.03
2020-11-10 21:00:00,272.65,,0.33,47.68,0.41
2020-11-10 22:00:00,273.17,,0.17,42.8,1.02
2020-11-10 23:00:00,273.12,,0,37.77,1.02
2020-11-11 00:00:00,272.92,,0,37.15,1.1
2020-11-11 01:00:00,273.12,,0,32.33,1.87
2020-11-11 02:00:00,272.7,,0,31.6,0.31
2020-11-11 03:00:00,272.5,,0,32.45,0.44
2020-11-11 04:00:00,272.67,,0.17,29.88,0.71
2020-11-11 05:00:00,272.65,,0,28.05,0.44
2020-11-11 06:00:00,272.23,,0,29.08,0.84
2020-11-11 07:00:00,271.75,,0,30.65,0.61
2020-11-11 08:00:00,271.63,,7.5,29.65,0.9
2020-11-11 09:00:00,273.02,,100.83,27.62,0.28
2020-11-11 10:00:00,274.07,,271.83,28.63,1.08
2020-11-11 11:00:00,273.92,,397.33,37.35,2.99
2020-11-11 12:00:00,274,,473.33,44.77,3.82
2020-11-11 13:00:00,274.28,,494.5,48.22,4.85
2020-11-11 14:00:00,274.38,,455.67,48.17,3.95
2020-11-11 15:00:00,274.27,,357.33,48.68,3.65
2020-11-11 16:00:00,273.85,,216,51.48,4.25
2020-11-11 17:00:00,272.28,,30.5,58.67,2.7
2020-11-11 18:00:00,271.33,,0,63.78,2.24
2020-11-11 19:00:00,271.23,,0,64.45,2.7
2020-11-11 20:00:00,271.05,,0,65.95,3.11
2020-11-11 21:00:00,270.97,,0,66.35,2.38
2020-11-11 22:00:00,271.1,,0,59.23,2.2
2020-11-11 23:00:00,271.2,,0,52.28,2.8
2020-11-12 00:00:00,271.12,,0,50.3,2.63
2020-11-12 01:00:00,270.85,,0,52.48,3.59
2020-11-12 02:00:00,270.48,,0,54.45,3.82
2020-11-12 03:00:00,270.17,,0,55.17,4.12
2020-11-12 04:00:00,270.4,,0,55.03,4.82
2020-11-12 05:00:00,270.27,,0,56.07,4.5
2020-11-12 06:00:00,269.7,,0,56.23,5.3
2020-11-12 07:00:00,269.75,,0,55.87,4.07
2020-11-12 08:00:00,270.28,,18.5,54.15,2.25
2020-11-12 09:00:00,270.78,,70,54.55,2.85
2020-11-12 10:00:00,271.02,,151.17,54.08,5.46
2020-11-12 11:00:00,271.53,,223.17,49.57,3.88
2020-11-12 12:00:00,271.93,,222.67,46.27,2.76
2020-11-12 13:00:00,272.65,,379.5,41.37,3.02
2020-11-12 14:00:00,273.73,,450.17,37.25,3.54
2020-11-12 15:00:00,273.92,,353.33,39.93,2.9
2020-11-12 16:00:00,273.72,,209,41.92,2.38
2020-11-12 17:00:00,272.33,,22.5,43.88,3.03
2020-11-12 18:00:00,271.6,,0,46.03,2.95
2020-11-12 19:00:00,271.45,,0,45.48,4.05
2020-11-12 20:00:00,271.32,,0,46.57,2.9
2020-11-12 21:00:00,271.63,,0,42.38,3.03
2020-11-12 22:00:00,271.83,,0,48.62,2.2
2020-11-12 23:00:00,272,,0,46.88,2.29
2020-11-13 00:00:00,272.27,,0,41.3,2.04
2020-11-13 01:00:00,272.47,,0,33.75,1.4
2020-11-13 02:00:00,272.5,,0,32.93,1.84
2020-11-13 03:00:00,272.6,,0,30.78,2.09
2020-11-13 04:00:00,272.63,,0,28.65,2.78
2020-11-13 05:00:00,272.8,,0,27.03,2.35
2020-11-13 06:00:00,272.95,,0,24.42,2.77
2020-11-13 07:00:00,273.73,,0,20.78,3.18
2020-11-13 08:00:00,273.25,,5.67,22.18,3.2
2020-11-13 09:00:00,274.23,,95.5,20.2,3.55
2020-11-13 10:00:00,275.68,,266,17.08,4.2
2020-11-13 11:00:00,275.93,,385,19.55,2.2
2020-11-13 12:00:00,274.97,,459.17,30.15,1.53
2020-11-13 13:00:00,274.43,,478.17,34.15,1.31
2020-11-13 14:00:00,274.68,,443.83,34.22,1.59
2020-11-13 15:00:00,274.55,,348.67,37.23,1.63
2020-11-13 16:00:00,274,,195.5,39.78,0.99
2020-11-13 17:00:00,272.58,,26,43.87,0.46
2020-11-13 18:00:00,271.8,,0,46.17,0.99
2020-11-13 19:00:00,272.78,,0,41.18,3.63
2020-11-13 20:00:00,272.47,,0,43.62,3.81
2020-11-13 21:00:00,272.17,,0,45.38,3.04
2020-11-13 22:00:00,271.9,,0,46.92,2.37
2020-11-13 23:00:00,271.43,,0,48.22,1.87
2020-11-14 00:00:00,270.67,,0,52.93,0.83
2020-11-14 01:00:00,270.68,,0,53.58,0.51
2020-11-14 02:00:00,270.77,,0,52.85,0.92
2020-11-14 03:00:00,270.48,,0,58.08,1.98
2020-11-14 04:00:00,270.32,,0,59.72,0.29
2020-11-14 05:00:00,270.18,,0.17,60.12,0.69
2020-11-14 06:00:00,270.72,,0.17,56.83,0.83
2020-11-14 07:00:00,271.07,,0,54.32,0.62
2020-11-14 08:00:00,271.23,,4.33,54.52,0.74
2020-11-14 09:00:00,271.1,,86.83,56.33,1.48
2020-11-14 10:00:00,272.03,,254.17,54.35,1.68
2020-11-14 11:00:00,273.23,,348.67,52.63,1.13
2020-11-14 12:00:00,274.23,,448.17,48.57,2
2020-11-14 13:00:00,274.83,,472,46.68,2.06
2020-11-14 14:00:00,275.23,,433.83,47.37,2.38
2020-11-14 15:00:00,274.85,,338.83,51,2.51
2020-11-14 16:00:00,274.4,,201.67,53.53,1.61
2020-11-14 17:00:00,273.47,,26,53.2,1.95
2020-11-14 18:00:00,272.82,,0,51,2.79
2020-11-14 19:00:00,272.82,,0,45.35,2.98
2020-11-14 20:00:00,273.02,,0,39.72,3
2020-11-14 21:00:00,273.05,,0,38.92,3.61
2020-11-14 22:00:00,273.45,,0,44.83,2.62
2020-11-14 23:00:00,273.52,,0,53.32,0.94
2020-11-15 00:00:00,273.05,,0,53.73,1.35
2020-11-15 01:00:00,273.18,,0,51.37,1.14
2020-11-15 02:00:00,273.23,,0,52.13,0.98
2020-11-15 03:00:00,273.32,,0,45.83,1.29
2020-11-15 04:00:00,272.7,,0,42.43,2.51
2020-11-15 05:00:00,272.98,,0,41.73,0.79
2020-11-15 06:00:00,272.98,,0,38.3,1.53
2020-11-15 07:00:00,272.98,,0,33.62,2.36
2020-11-15 08:00:00,273.6,,6.33,31.23,1.59
2020-11-15 09:00:00,274.57,,88.17,30.67,1.48
2020-11-15 10:00:00,275.53,,248.33,32.53,1.76
2020-11-15 11:00:00,275.83,,376.67,34.35,2.25
2020-11-15 12:00:00,276.27,,448.83,35.12,2.73
2020-11-15 13:00:00,276.7,,481.5,36.35,3.46
2020-11-15 14:00:00,277.07,,420.17,35.68,5.84
2020-11-15 15:00:00,276.07,,172.33,38.08,5.24
2020-11-15 16:00:00,276.6,,205.83,36.08,4.83
2020-11-15 17:00:00,274.95,,20.33,40.88,2.15
2020-11-15 18:00:00,274.33,,0,43.95,1.07
2020-11-15 19:00:00,274.47,,0,43.48,3.73
2020-11-15 20:00:00,274.73,,0,40.57,5.21
2020-11-15 21:00:00,274.85,,0,38.18,2.78
2020-11-15 22:00:00,274.92,,0,36.47,3.57
2020-11-15 23:00:00,275.63,,0,33.52,4.67
2020-11-16 00:00:00,274.77,,0,36.73,3.52
2020-11-16 01:00:00,274.55,,0,47,4.21
2020-11-16 02:00:00,272.78,,0,62.67,4.14
2020-11-16 03:00:00,272.17,,0,81.22,2.83
2020-11-16 04:00:00,272.53,,0.33,85.18,1.2
2020-11-16 05:00:00,272.45,,0,90.07,1.95
2020-11-16 06:00:00,271.4,,0,95.65,1.73
2020-11-16 07:00:00,270.27,,0,97.92,1.42
2020-11-16 08:00:00,271.2,,5.17,82.13,2.82
2020-11-16 09:00:00,271.77,,41.17,72.62,4.18
2020-11-16 10:00:00,270.97,,168.17,88.03,1.53
2020-11-16 11:00:00,269.85,,206.17,96.9,1.45
2020-11-16 12:00:00,269.88,,240,94.28,1.05
2020-11-16 13:00:00,270.83,,315,70.73,1.93
2020-11-16 14:00:00,271.02,,387.17,63.67,2.34
2020-11-16 15:00:00,270.15,,258,64.85,5.26
2020-11-16 16:00:00,269.37,,137.5,68.2,4.48
2020-11-16 17:00:00,268.3,,14.67,72.02,3.64
2020-11-16 18:00:00,267.62,,0,72.88,3.09
2020-11-16 19:00:00,267.1,,0,73.37,1.38
2020-11-16 20:00:00,266.97,,0,73.27,0.98
2020-11-16 21:00:00,266.37,,0,79.67,0.55
2020-11-16 22:00:00,266.18,,0,79.65,1.01
2020-11-16 23:00:00,265.8,,0,85.1,0.97
2020-11-17 00:00:00,265.83,,0,80.93,1.17
2020-11-17 01:00:00,265.92,,0,79.7,1.04
2020-11-17 02:00:00,266.12,,0,79.05,2.81
2020-11-17 03:00:00,265.8,,0,81.08,1.55
2020-11-17 04:00:00,265.75,,0,80.32,1.11
2020-11-17 05:00:00,266.53,,0,73.88,1.1
2020-11-17 06:00:00,267.6,,0,63.6,1.32
2020-11-17 07:00:00,267.45,,0,64.22,0.46
2020-11-17 08:00:00,270.4,,3,35,2.02
2020-11-17 09:00:00,271.58,,81,29.23,2.53
2020-11-17 10:00:00,272.65,,244,31.57,1.42
2020-11-17 11:00:00,272.25,,360.5,45.68,0.83
2020-11-17 12:00:00,272.23,,437.67,52.17,1.18
2020-11-17 13:00:00,273.05,,449.67,49.75,1.11
2020-11-17 14:00:00,273,,409.83,51.85,1.44
2020-11-17 15:00:00,272.9,,219.83,51.53,0.9
2020-11-17 16:00:00,272.72,,114.5,53.57,0.67
2020-11-17 17:00:00,272.18,,31.5,55.15,0.46
2020-11-17 18:00:00,271.72,,0,58.15,0.73
2020-11-17 19:00:00,272.97,,0.33,58.88,0.84
2020-11-17 20:00:00,273.83,,0.17,61.82,1.97
2020-11-17 21:00:00,274.32,,0,63.37,1.33
2020-11-17 22:00:00,274.68,,0,65.2,1.91
2020-11-17 23:00:00,274.23,,0.17,67.7,0.78
2020-11-18 00:00:00,274.72,,0,67.77,1.21
2020-11-18 01:00:00,274.9,,0,66.97,1.28
2020-11-18 02:00:00,275.28,,0,65.38,0.68
2020-11-18 03:00:00,275.53,,0.17,60.5,1.05
2020-11-18 04:00:00,275.77,,0,58.48,1.55
2020-11-18 05:00:00,275.95,,0,53.77,0.92
2020-11-18 06:00:00,275.85,,0,53.2,1.01
2020-11-18 07:00:00,275.9,,0,51.33,1.19
2020-11-18 08:00:00,276.32,,4.17,42.98,1.05
2020-11-18 09:00:00,277.02,,76.5,35.6,0.7
2020-11-18 10:00:00,279.13,,239,26.75,1.23
2020-11-18 11:00:00,279.2,,356.17,32.27,0.88
2020-11-18 12:00:00,279.43,,428.67,31.02,1.46
2020-11-18 13:00:00,279.78,,457.33,34.08,2.05
2020-11-18 14:00:00,280.48,,418.67,32.5,1.86
2020-11-18 15:00:00,280.77,,323.5,31.4,2.51
2020-11-18 16:00:00,280.73,,188,30.22,1.63
2020-11-18 17:00:00,279.12,,20,33.5,1.66
2020-11-18 18:00:00,278.37,,0,32.17,1.66
2020-11-18 19:00:00,278.43,,0,26.38,2.44
2020-11-18 20:00:00,278.55,,0,19.07,2.8
2020-11-18 21:00:00,278.05,,0,18.5,2.94
2020-11-18 22:00:00,278.1,,0,17.52,3.47
2020-11-18 23:00:00,277.9,,0,17.78,3.34
2020-11-19 00:00:00,276.65,,0,21.9,2.51
2020-11-19 01:00:00,276.87,,0,25.47,2.46
2020-11-19 02:00:00,277.25,,0,21.65,1.3
2020-11-19 03:00:00,277.37,,0,17.2,1.27
2020-11-19 04:00:00,277.15,,0,16.6,1.31
2020-11-19 05:00:00,277.25,,0,15.68,1.46
2020-11-19 06:00:00,276.47,,0,18.13,3.14
2020-11-19 07:00:00,275.73,,0,28.75,6.8
2020-11-19 08:00:00,275.12,,3.5,41.78,6.29
2020-11-19 09:00:00,275.68,,69.67,45.32,4.25
2020-11-19 10:00:00,276.97,,237.83,32.77,5.33
2020-11-19 11:00:00,276.82,,355.33,40.93,5.79
2020-11-19 12:00:00,277.3,,376.67,48.2,3
2020-11-19 13:00:00,277.03,,344.83,58.63,4.68
2020-11-19 14:00:00,276.98,,244.17,56.4,2.29
2020-11-19 15:00:00,277.32,,326,58.02,3.46
2020-11-19 16:00:00,275.98,,60.33,66.65,3.36
2020-11-19 17:00:00,274.6,,7.33,78.62,0.84
2020-11-19 18:00:00,272.45,,0,97.12,1.25
2020-11-19 19:00:00,271.53,,0,99.47,1.48
2020-11-19 20:00:00,270.85,,0,92.57,2.11
2020-11-19 21:00:00,268.78,,0,80.28,3.26
2020-11-19 22:00:00,265.92,,0,81.85,4.3
2020-11-19 23:00:00,264.83,,0,85.43,2.74
2020-11-20 00:00:00,264.17,,0,89.53,1.3
2020-11-20 01:00:00,263.97,,0,86.47,2.33
2020-11-20 02:00:00,263.77,,0,89.23,5.09
2020-11-20 03:00:00,263.98,,0,76.62,3.74
2020-11-20 04:00:00,263.92,,0,79.42,5.96
2020-11-20 05:00:00,263.92,,0,82.28,4.15
2020-11-20 06:00:00,264.13,,0,78.57,2.19
2020-11-20 07:00:00,264,,0,79,6
2020-11-20 08:00:00,264.17,,5.83,74.88,3.65
2020-11-20 09:00:00,264.07,,79.5,75.35,5.39
2020-11-20 10:00:00,264.13,,214.67,75.72,6.55
2020-11-20 11:00:00,264.42,,410.5,75.33,5.16
2020-11-20 12:00:00,264.22,,489,79.55,5.32
2020-11-20 13:00:00,264.08,,491.83,84.9,5.53
2020-11-20 14:00:00,264.42,,454,70.38,5.18
2020-11-20 15:00:00,264.27,,340.83,66.78,4.35
2020-11-20 16:00:00,263.82,,111.17,64.8,3
2020-11-20 17:00:00,262.93,,7.67,69.72,2.38
2020-11-20 18:00:00,262.12,,0,77.82,2.03
2020-11-20 19:00:00,261.2,,0,85.27,1.19
2020-11-20 20:00:00,261.1,,0,79.48,2.01
2020-11-20 21:00:00,261.02,,0,78.2,3.72
2020-11-20 22:00:00,259.92,,0,92.3,3.29
2020-11-20 23:00:00,259.6,,0,89.75,5.27
2020-11-21 00:00:00,259.22,,0,89.22,1.97
2020-11-21 01:00:00,258.8,,0,88.52,1.1
2020-11-21 02:00:00,260.68,,0,51.65,1.49
2020-11-21 03:00:00,263.03,,0,22.55,3.72
2020-11-21 04:00:00,263.47,,0,18.67,3.19
2020-11-21 05:00:00,264.22,,0,14.25,3.04
2020-11-21 06:00:00,265.48,,0,9.7,2.81
2020-11-21 07:00:00,266.17,,0,8.13,2.4
2020-11-21 08:00:00,266.75,,3.17,7.68,2
2020-11-21 09:00:00,268.03,,71.67,8.17,1.48
2020-11-21 10:00:00,269.42,,240.83,9.52,0.88
2020-11-21 11:00:00,271.37,,359.83,12.15,0.7
2020-11-21 12:00:00,271.6,,432.83,20.12,0.65
2020-11-21 13:00:00,271.28,,463.83,18.5,0.78
2020-11-21 14:00:00,271.3,,403.67,19.75,1.15
2020-11-21 15:00:00,270.77,,316.5,26.03,0.75
2020-11-21 16:00:00,269.92,,178.33,28.9,0.89
2020-11-21 17:00:00,269.75,,21.83,22.93,1.06
2020-11-21 18:00:00,270.37,,0.17,13.3,1.72
2020-11-21 19:00:00,270.9,,0,9.65,2.58
2020-11-21 20:00:00,271.67,,0,8.92,3
2020-11-21 21:00:00,271.87,,0,9.55,3.14
2020-11-21 22:00:00,272.22,,0,14.75,3.1
2020-11-21 23:00:00,273.05,,0,29.07,2.92
2020-11-22 00:00:00,272.95,,0,44.05,1.38
2020-11-22 01:00:00,271.75,,0,47.77,0.82
2020-11-22 02:00:00,271.2,,0.17,46.23,0.22
2020-11-22 03:00:00,272.15,,0.67,50.32,0.43
2020-11-22 04:00:00,273.03,,0.33,44.97,0.49
2020-11-22 05:00:00,273.4,,0,45.5,0.73
2020-11-22 06:00:00,273.12,,0,43.6,0.3
2020-11-22 07:00:00,273.67,,0.33,37.82,0.34
2020-11-22 08:00:00,273.98,,3,34.37,0.91
2020-11-22 09:00:00,274.33,,58.33,30.53,0.98
2020-11-22 10:00:00,276.4,,223.83,30.65,0.85
2020-11-22 11:00:00,277.78,,343.17,27.97,2.11
2020-11-22 12:00:00,277.77,,418.67,31.47,1.52
2020-11-22 13:00:00,277.62,,446,33.2,1.3
2020-11-22 14:00:00,277.88,,409,34.45,1.35
2020-11-22 15:00:00,277.92,,300.83,36.2,1.43
2020-11-22 16:00:00,277.72,,211.33,36.37,1.01
2020-11-22 17:00:00,276.25,,9.67,37.55,2.11
2020-11-22 18:00:00,276.15,,0,30.28,2.04
2020-11-22 19:00:00,275.43,,0,36.22,2.05
2020-11-22 20:00:00,275.28,,0,35.3,2.35
2020-11-22 21:00:00,275.02,,0,42,2.8
2020-11-22 22:00:00,275.58,,0,40.58,1.79
2020-11-22 23:00:00,275.65,,0,46.82,1.78
2020-11-23 00:00:00,275.85,,0,47.92,3.24
2020-11-23 01:00:00,275.8,,0,49.68,2.41
2020-11-23 02:00:00,275.55,,0,42.52,2.05
2020-11-23 03:00:00,275.22,,0,40.43,2.67
2020-11-23 04:00:00,275.52,,0,37.48,3.08
2020-11-23 05:00:00,275.43,,0,37.95,2.59
2020-11-23 06:00:00,275.4,,0,40.18,1.5
2020-11-23 07:00:00,274.73,,0,43.77,4.73
2020-11-23 08:00:00,274.12,,2.33,35.32,5.6
2020-11-23 09:00:00,274.23,,40.17,32.05,4.36
2020-11-23 10:00:00,273.93,,66.83,34.05,4.5
2020-11-23 11:00:00,274.03,,144.5,33.42,4.31
2020-11-23 12:00:00,274.67,,309.5,28.92,4.18
2020-11-23 13:00:00,275.23,,311.5,25.02,4.85
2020-11-23 14:00:00,275.07,,312.67,31.78,2.09
2020-11-23 15:00:00,273.52,,205,41.37,3.86
2020-11-23 16:00:00,272.7,,81.33,42.35,3.95
2020-11-23 17:00:00,271.97,,14.67,41.95,3.44
2020-11-23 18:00:00,271.38,,0,42.6,2.61
2020-11-23 19:00:00,270.53,,0,44.15,1.58
2020-11-23 20:00:00,269.65,,0,50.8,2.17
2020-11-23 21:00:00,270.78,,0,40.3,2.63
2020-11-23 22:00:00,271.12,,0,40.52,2.16
2020-11-23 23:00:00,270.48,,0,46.42,2.19
2020-11-24 00:00:00,270.78,,0.17,49.68,0.65
2020-11-24 01:00:00,270.92,,0,47.27,1.21
2020-11-24 02:00:00,270.73,,0,46.55,1.35
2020-11-24 03:00:00,270.38,,0,49.37,2.12
2020-11-24 04:00:00,271.48,,0,37.92,2.63
2020-11-24 05:00:00,270.9,,0,34.38,3.44
2020-11-24 06:00:00,271.52,,0,29.68,2.67
2020-11-24 07:00:00,271.15,,0,27.3,3.09
2020-11-24 08:00:00,271.45,,2.33,21.13,2.97
2020-11-24 09:00:00,272.38,,57,16.38,1.54
2020-11-24 10:00:00,274.07,,219.33,16.83,1.31
2020-11-24 11:00:00,273.82,,338.5,23.47,0.95
2020-11-24 12:00:00,274.17,,415.5,21.45,1.51
2020-11-24 13:00:00,275.05,,445.67,21.15,1.31
2020-11-24 14:00:00,275.23,,408.17,21.68,1.2
2020-11-24 15:00:00,275.2,,310.33,26.78,1.01
2020-11-24 16:00:00,274.97,,173.33,22.35,1.74
2020-11-24 17:00:00,273.83,,17,19.78,1.55
2020-11-24 18:00:00,273.3,,0,15.77,2.02
2020-11-24 19:00:00,273.57,,0,16.15,0.77
2020-11-24 20:00:00,274.22,,0.17,12.13,0.79
2020-11-24 21:00:00,274.37,,0.17,10.92,0.76
2020-11-24 22:00:00,274.65,,0.17,9.35,1.36
2020-11-24 23:00:00,274.72,,0,10.05,2.08
2020-11-25 00:00:00,274.75,,0,9.13,1.41
2020-11-25 01:00:00,274.5,,0,9.75,0.71
2020-11-25 02:00:00,274.07,,0,10.98,1.52
2020-11-25 03:00:00,273.97,,0,10.88,1.76
2020-11-25 04:00:00,273.58,,0,10.55,1.22
2020-11-25 05:00:00,272.9,,0,12.47,2.37
2020-11-25 06:00:00,272.7,,0,16.35,2.49
2020-11-25 07:00:00,272.82,,0,18.18,2.04
2020-11-25 08:00:00,272.87,,2,19.13,1.34
2020-11-25 09:00:00,273.17,,54.83,20.27,1.34
2020-11-25 10:00:00,274.37,,218.17,22.85,2.5
2020-11-25 11:00:00,274.37,,339.17,26.65,3.2
2020-11-25 12:00:00,274.12,,414.5,30.52,3.3
2020-11-25 13:00:00,273.95,,438.33,35.92,4.33
2020-11-25 14:00:00,273.87,,399,37.73,5
2020-11-25 15:00:00,273.47,,305.33,40.73,4.35
2020-11-25 16:00:00,273.03,,168.67,42.12,3.26
2020-11-25 17:00:00,271.52,,15.17,46.85,2.68
2020-11-25 18:00:00,270.87,,0,50.97,2.46
2020-11-25 19:00:00,270.87,,0,51.85,1.54
2020-11-25 20:00:00,270.45,,0,53.32,1.58
2020-11-25 21:00:00,270.38,,0,53.65,1.58
2020-11-25 22:00:00,270.33,,0,51.93,1.56
2020-11-25 23:00:00,270.42,,0,48.18,2.27
2020-11-26 00:00:00,270.75,,0,46.08,2.9
2020-11-26 01:00:00,271.02,,0,46.13,3.29
2020-11-26 02:00:00,270.75,,0,48.78,2.6
2020-11-26 03:00:00,270.7,,0,49.9,2.52
2020-11-26 04:00:00,270.82,,0,49.2,2.14
2020-11-26 05:00:00,271.22,,0,47.42,1.06
2020-11-26 06:00:00,270.97,,0,47.6,2.32
2020-11-26 07:00:00,271.23,,0,47.63,1.45
2020-11-26 08:00:00,271.52,,2.33,47.62,0.79
2020-11-26 09:00:00,271.82,,51.83,47.22,0.54
2020-11-26 10:00:00,272.82,,208.17,44.53,1.98
2020-11-26 11:00:00,273.98,,324.17,43.08,1.42
2020-11-26 12:00:00,273.78,,399.17,44.2,1.59
2020-11-26 13:00:00,274.22,,427.17,43.12,1.98
2020-11-26 14:00:00,273.97,,391.5,44.42,2.99
2020-11-26 15:00:00,273.72,,298.67,44.43,2.51
2020-11-26 16:00:00,273.73,,165.67,43,2.63
2020-11-26 17:00:00,271.73,,14.67,48.5,2.77
2020-11-26 18:00:00,271.15,,0,48.87,2.69
2020-11-26 19:00:00,271.12,,0,48.82,2.09
2020-11-26 20:00:00,271.02,,0,46.62,2.05
2020-11-26 21:00:00,271.08,,0,42.52,1.62
2020-11-26 22:00:00,271.28,,0,39.63,1.89
2020-11-26 23:00:00,271.63,,0,37.43,1.34
2020-11-27 00:00:00,271.55,,0,36.97,0.65
2020-11-27 01:00:00,271.48,,0,35.3,2.52
2020-11-27 02:00:00,271.33,,0,36.25,4.45
2020-11-27 03:00:00,271.43,,0,35.9,4.77
2020-11-27 04:00:00,270.88,,0,37.18,5
2020-11-27 05:00:00,270.75,,0,36.32,5.26
2020-11-27 06:00:00,270.72,,0,36.52,3.56
2020-11-27 07:00:00,270.85,,0,37.15,3.15
2020-11-27 08:00:00,270.77,,1.33,37.15,2.54
2020-11-27 09:00:00,270.7,,47.17,37.95,0.78
2020-11-27 10:00:00,273.07,,206.17,33.62,1.35
2020-11-27 11:00:00,272.98,,322,35.32,1.25
2020-11-27 12:00:00,273.1,,398.17,36.92,1.47
2020-11-27 13:00:00,273.52,,425,34.93,2.09
2020-11-27 14:00:00,273.73,,389.17,36.05,3.05
2020-11-27 15:00:00,273.78,,297.5,36.97,2.96
2020-11-27 16:00:00,272.42,,164,42.65,1.27
2020-11-27 17:00:00,271.18,,13,45.5,1.26
2020-11-27 18:00:00,270.73,,0,45.6,1.69
2020-11-27 19:00:00,270.88,,0,43.3,2.19
2020-11-27 20:00:00,271.55,,0,41.05,1.93
2020-11-27 21:00:00,271.68,,0,40.87,1.13
2020-11-27 22:00:00,271.57,,0,41.07,2.18
2020-11-27 23:00:00,271.27,,0,41.77,2.99
2020-11-28 00:00:00,271.32,,0,41.98,2.62
2020-11-28 01:00:00,271.08,,0,42.77,1.61
2020-11-28 02:00:00,271.15,,0,42.02,2.22
2020-11-28 03:00:00,271.2,,0,40.95,3.28
2020-11-28 04:00:00,271.48,,0,39.87,2.93
2020-11-28 05:00:00,271.23,,0,41.05,1.89
2020-11-28 06:00:00,271.63,,0,39.75,2.45
2020-11-28 07:00:00,271.52,,0,39.98,2.16
2020-11-28 08:00:00,271.83,,1,39.13,1.14
2020-11-28 09:00:00,271.58,,45.33,39.2,1.13
2020-11-28 10:00:00,273.42,,204.67,35.42,2.5
2020-11-28 11:00:00,274.97,,321.17,33.1,1.48
2020-11-28 12:00:00,274.55,,397.33,34.22,1.7
2020-11-28 13:00:00,274.65,,425.83,34.93,1.93
2020-11-28 14:00:00,274.95,,390.33,35.5,1.85
2020-11-28 15:00:00,274.62,,297.33,37.62,1.29
2020-11-28 16:00:00,273.62,,163.17,39.62,1.38
2020-11-28 17:00:00,272.05,,12.17,39.48,2.46
2020-11-28 18:00:00,271.38,,0,38.27,2.9
2020-11-28 19:00:00,271.07,,0,41.32,1.65
